kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
3D.1.sm_52.ptx 133 : 1048576 10140544 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 132 : 1048576 11138112 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 131 : 1048576 10308512 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 130 : 1048576 10134496 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 129 : 1048576 10951840 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 128 : 1048576 10242304 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 127 : 1048576 10125760 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 126 : 1048576 11067104 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 125 : 1048576 10258784 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 124 : 1048576 10149504 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 123 : 1048576 11809984 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 122 : 1048576 11346272 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 121 : 1048576 10378688 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 120 : 1048576 10277952 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 119 : 1048576 10412416 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 118 : 1048576 10726432 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 117 : 1048576 10119360 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 116 : 1048576 11175456 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 73 : 1048576 7753664 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 72 : 1048576 11749120 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 71 : 1048576 11067392 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 70 : 1048576 7391552 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 69 : 1048576 7378432 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 68 : 1048576 7387104 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 67 : 1048576 7752992 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 66 : 1048576 10636064 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 65 : 1048576 7750336 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 64 : 1048576 8572256 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 63 : 1048576 11910208 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 62 : 1048576 10735552 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 61 : 1048576 8227200 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 60 : 1048576 10715104 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 59 : 1048576 8275168 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 58 : 1048576 8284928 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 57 : 1048576 11190144 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 56 : 1048576 8507328 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 55 : 1048576 11809440 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 54 : 1048576 8533728 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 43 : 1048576 13942976 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 42 : 1048576 14192576 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 41 : 1048576 14910528 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 40 : 1048576 23544128 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 38 : 1048576 29387840 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 39 : 1048576 60483232 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 44 : 1048576 13778944 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 45 : 1048576 13705728 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 46 : 1048576 13648960 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 47 : 1048576 13597888 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 48 : 1048576 13595264 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 49 : 1048576 13573952 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 50 : 1048576 13512768 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 51 : 1048576 23252032 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 52 : 1048576 13234624 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 53 : 1048576 8223616 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 74 : 1048576 7867392 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 75 : 1048576 8114400 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 76 : 1048576 10931392 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 77 : 1048576 10861312 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 78 : 1048576 11640384 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 79 : 1048576 10685120 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 80 : 1048576 10890240 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 81 : 1048576 444016928 3835008 0 0 131072 32768 0 0 
3D.1.sm_52.ptx 82 : 1048576 10964576 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 83 : 1048576 10765888 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 84 : 1048576 441274816 153024 0 0 161792 32768 0 0 
3D.1.sm_52.ptx 85 : 1048576 9602464 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 86 : 1048576 10860096 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 87 : 1048576 10537376 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 88 : 1048576 10217184 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 89 : 1048576 109620480 1664 0 0 161792 32768 0 0 
3D.1.sm_52.ptx 90 : 1048576 10635552 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 91 : 1048576 10356704 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 92 : 1048576 10056896 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 93 : 1048576 91763296 204608 0 0 131072 32768 0 0 
3D.1.sm_52.ptx 94 : 1048576 10675936 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 95 : 1048576 10335360 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 96 : 1048576 10016128 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 97 : 1048576 71400384 0 0 0 131072 32768 0 0 
3D.1.sm_52.ptx 98 : 1048576 10631136 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 99 : 1048576 10588224 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 100 : 1048576 444284448 4107776 0 0 131072 32768 0 0 
3D.1.sm_52.ptx 101 : 1048576 10662048 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 102 : 1048576 7524512 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 103 : 1048576 10414528 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 104 : 1048576 472640608 4194304 0 0 131072 32768 0 0 
3D.1.sm_52.ptx 105 : 1048576 10644288 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 106 : 1048576 10424896 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 107 : 1048576 9609280 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 108 : 1048576 10647744 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 109 : 1048576 4617472 0 0 0 131072 32768 0 0 
3D.1.sm_52.ptx 110 : 1048576 7265024 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 111 : 1048576 7130080 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 112 : 1048576 10245376 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 113 : 1048576 12119360 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 114 : 1048576 10088256 0 0 0 0 0 0 0 
3D.1.sm_52.ptx 115 : 1048576 10409952 0 0 0 0 0 0 0 
