kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
hotspot.1.sm_52.pptx 178 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 177 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 176 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 175 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 174 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 173 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 172 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 171 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 170 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 169 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 168 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 167 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 164 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 163 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 162 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 161 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 160 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 159 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 158 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 157 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 156 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 155 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 154 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 153 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 152 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 151 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 148 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 147 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 146 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 145 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 144 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 143 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 142 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 141 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 140 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 139 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 138 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 137 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 136 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 135 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 132 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 131 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 130 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 129 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 79 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 78 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 77 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 76 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 75 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 74 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 73 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 72 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 71 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 70 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 69 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 68 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 67 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 66 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 65 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 64 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 230 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 63 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 229 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 62 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 228 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 61 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 215 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 48 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 127 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 47 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 126 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 46 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 125 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 212 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 45 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 124 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 80 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 43 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 227 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 60 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 211 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 44 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 123 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 49 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 128 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 217 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 50 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 218 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 51 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 219 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 52 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 220 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 53 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 221 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 54 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 222 : 946688 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 55 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 225 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 58 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 226 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 59 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 81 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 84 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 85 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 86 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 87 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 88 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 89 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 90 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 91 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 92 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 93 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 94 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 95 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 96 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 97 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 98 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 99 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 100 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 101 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 102 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 103 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 104 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 107 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 108 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 109 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 110 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 111 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 112 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 113 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 114 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 115 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 116 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 117 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 118 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 119 : 473344 0 0 0 0 0 0 0 0 
hotspot.1.sm_52.pptx 120 : 473344 0 0 0 0 0 0 0 0 
