kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree.1.sm_52.ptx 247 : 262144 1687552 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 233 : 50495 273765 0 0 0 0 0 0 994 
b+tree.1.sm_52.ptx 232 : 50495 315541 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 231 : 50495 1320836 0 0 0 8133 2091 0 0 
b+tree.1.sm_52.ptx 230 : 50495 465432 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 229 : 50495 383575 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 228 : 50495 472757 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 227 : 50495 475859 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 225 : 262144 1287936 0 0 0 0 0 0 1002 
b+tree.1.sm_52.ptx 224 : 262144 1696640 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 220 : 131072 851296 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 218 : 131072 0 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 217 : 131072 871552 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 69 : 131072 886848 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 33 : 131072 1765728 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 32 : 131072 3649696 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 31 : 131072 2229152 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 102 : 512 4126 0 0 0 512 512 0 0 
b+tree.1.sm_52.ptx 269 : 131072 682139 0 0 0 0 0 0 512 
b+tree.2.sm_52.ptx 269 : 512 4727 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 100 : 512 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 267 : 131072 716452 0 0 0 0 0 0 512 
b+tree.2.sm_52.ptx 99 : 512 3941 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 266 : 131072 844992 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 112 : 131072 6263904 0 0 0 20480 4096 0 0 
b+tree.1.sm_52.ptx 279 : 512 165601 16384 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 279 : 131072 1284224 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 111 : 131072 23349344 0 0 0 4096 4096 0 0 
b+tree.1.sm_52.ptx 278 : 512 4827 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 278 : 131072 25379936 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 110 : 131072 1509088 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 277 : 512 4867 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 277 : 131072 775776 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 109 : 131072 1393120 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 108 : 131072 1119200 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 107 : 131072 1400288 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 274 : 512 4634 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 274 : 512 2818 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 106 : 131072 1360096 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 273 : 512 3645 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 273 : 512 151400 12544 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 98 : 512 73947 256 0 0 512 512 0 0 
b+tree.1.sm_52.ptx 265 : 262144 798240 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 265 : 131072 1433440 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 96 : 16202 95024 0 0 0 0 0 0 493 
b+tree.1.sm_52.ptx 263 : 262144 3177600 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 263 : 131072 824800 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 95 : 16202 115585 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 105 : 131072 22566368 0 0 0 4096 4096 0 0 
b+tree.1.sm_52.ptx 272 : 512 4667 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 272 : 512 4658 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 94 : 16202 734265 0 0 0 2700 768 0 0 
b+tree.2.sm_52.ptx 93 : 16202 160542 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 92 : 16202 158126 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 91 : 16202 129409 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 90 : 16202 173053 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 89 : 16202 170005 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 87 : 131072 784737 0 0 0 0 0 0 503 
b+tree.2.sm_52.ptx 86 : 131072 1076736 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 83 : 131072 1044128 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 82 : 131072 1401216 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 80 : 131072 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 79 : 131072 1061216 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 78 : 131072 1064192 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 77 : 131072 1413888 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 76 : 131072 1097856 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 75 : 131072 1494240 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 74 : 131072 945920 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 73 : 131072 1008224 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 72 : 131072 989792 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 71 : 131072 1389248 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 49 : 131072 1495008 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 49 : 131072 1465856 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 127 : 131072 709376 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 294 : 512 4969 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 48 : 131072 1530016 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 48 : 131072 1633536 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 47 : 131072 1158080 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 47 : 131072 1003264 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 46 : 131072 25306304 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 46 : 131072 983136 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 45 : 131072 929216 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 45 : 131072 2612992 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 44 : 131072 1055904 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 44 : 131072 7147904 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 43 : 131072 1475008 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 43 : 131072 13716480 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 121 : 512 3194 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 42 : 131072 1612576 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 42 : 131072 13512992 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 120 : 512 12752 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 287 : 131072 689708 0 0 0 0 0 0 512 
b+tree.1.sm_52.ptx 41 : 131072 964832 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 41 : 131072 1710336 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 40 : 131072 923424 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 40 : 131072 1702912 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 114 : 131072 630341 0 0 0 0 0 0 504 
b+tree.1.sm_52.ptx 281 : 512 3167 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 281 : 131072 1049376 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 35 : 131072 1702560 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 35 : 131072 16584736 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 113 : 131072 926464 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 280 : 512 3194 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 280 : 131072 1300448 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 34 : 131072 1720576 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 34 : 131072 14403936 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 201 : 131072 783776 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 36 : 131072 1706592 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 36 : 131072 7331712 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 116 : 16217 439460 0 0 0 2701 769 0 0 
b+tree.1.sm_52.ptx 283 : 512 2954 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 283 : 131072 1303904 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 37 : 131072 1709376 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 37 : 131072 1738016 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 117 : 16217 106105 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 284 : 131072 4123808 0 0 0 4096 4096 0 0 
b+tree.1.sm_52.ptx 38 : 131072 1759360 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 38 : 131072 1721184 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 118 : 16217 87953 0 0 0 0 0 0 493 
b+tree.2.sm_52.ptx 285 : 131072 46393920 386144 0 0 20040 4096 0 0 
b+tree.1.sm_52.ptx 39 : 131072 1666080 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 39 : 131072 1704512 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 50 : 131072 1534688 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 50 : 131072 1067072 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 51 : 131072 1451712 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 51 : 131072 943264 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 52 : 131072 17334560 1056 0 0 20480 4096 0 0 
b+tree.2.sm_52.ptx 52 : 131072 25263808 0 0 0 4096 4096 0 0 
b+tree.1.sm_52.ptx 53 : 131072 1107200 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 53 : 131072 1014432 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 54 : 131072 1512448 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 54 : 131072 1991712 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 55 : 131072 1384768 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 55 : 131072 1654720 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 56 : 131072 26352000 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 56 : 131072 1566176 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 57 : 131072 1043776 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 57 : 131072 1498272 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 58 : 131072 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 58 : 131072 18161472 1056 0 0 20480 4096 0 0 
b+tree.2.sm_52.ptx 59 : 131072 1286080 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 60 : 131072 978400 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 60 : 131072 1516480 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 61 : 131072 1329024 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 61 : 131072 1471200 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 62 : 131072 953664 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 62 : 131072 25960896 0 0 0 4096 4096 0 0 
b+tree.1.sm_52.ptx 63 : 131072 982080 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 63 : 131072 1121312 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 64 : 131072 1049536 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 64 : 131072 1504896 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 65 : 131072 1411264 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 65 : 131072 1110560 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 66 : 131072 1095904 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 66 : 131072 1450656 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 67 : 131072 1406272 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 67 : 131072 1073920 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 68 : 131072 949696 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 68 : 131072 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 70 : 131072 1025088 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 122 : 512 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 289 : 512 150354 12512 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 124 : 512 2880 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 291 : 512 95104 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 128 : 131072 698843 0 0 0 0 0 0 512 
b+tree.2.sm_52.ptx 295 : 512 2306 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 130 : 512 98970 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 136 : 131072 717728 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 131 : 512 2430 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 298 : 131072 719712 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 132 : 512 100327 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 133 : 512 3018 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 137 : 131072 26565600 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 138 : 131072 1440928 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 139 : 131072 1347968 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 140 : 131072 1341696 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 141 : 131072 1551136 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 142 : 131072 4507360 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 143 : 131072 33657088 63136 0 0 19968 4096 0 0 
b+tree.2.sm_52.ptx 144 : 131072 811360 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 145 : 131072 530549 0 0 0 0 0 0 496 
b+tree.2.sm_52.ptx 147 : 31390 929307 0 0 0 5008 1229 0 0 
b+tree.2.sm_52.ptx 158 : 131072 18897824 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 148 : 31390 194736 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 149 : 31390 169937 0 0 0 0 0 0 493 
b+tree.2.sm_52.ptx 151 : 512 140697 11424 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 159 : 131072 1231936 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 152 : 512 3358 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 153 : 512 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 155 : 512 3053 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 160 : 131072 1359968 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 161 : 131072 1332864 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 162 : 131072 1444256 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 163 : 131072 4011808 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 164 : 131072 5014656 1056 0 0 20000 4096 0 0 
b+tree.2.sm_52.ptx 165 : 131072 890720 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 166 : 131072 591767 0 0 0 0 0 0 497 
b+tree.2.sm_52.ptx 168 : 31517 840974 0 0 0 5022 1236 0 0 
b+tree.2.sm_52.ptx 179 : 131072 732000 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 169 : 31517 196789 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 170 : 31517 164779 0 0 0 0 0 0 499 
b+tree.2.sm_52.ptx 172 : 512 79129 5632 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 173 : 512 3153 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 174 : 512 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 176 : 512 2205 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 180 : 131072 676440 0 0 0 0 0 0 512 
b+tree.2.sm_52.ptx 182 : 512 95703 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 188 : 131072 685600 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 183 : 512 2378 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 184 : 512 99622 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 185 : 512 2828 0 0 0 512 512 0 0 
b+tree.2.sm_52.ptx 189 : 131072 26098976 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 190 : 131072 1288832 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 191 : 131072 1313216 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 192 : 131072 1355168 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 193 : 131072 44958912 378080 0 0 19984 4096 0 0 
b+tree.2.sm_52.ptx 194 : 131072 4624864 0 0 0 4096 4096 0 0 
b+tree.2.sm_52.ptx 195 : 131072 1621024 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 196 : 131072 1056768 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 197 : 131072 0 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 200 : 131072 874464 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 264 : 262144 2063360 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 264 : 131072 839552 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 270 : 512 4783 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 271 : 512 4699 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 271 : 512 3909 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 282 : 512 4743 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 282 : 131072 1261024 0 0 0 0 0 0 0 
b+tree.1.sm_52.ptx 286 : 131072 754816 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 286 : 131072 876992 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 290 : 512 7074 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 292 : 512 7175 0 0 0 0 0 0 0 
b+tree.2.sm_52.ptx 293 : 512 3799 0 0 0 0 0 0 0 
